"ensembl_gene_id","Protein_Tumor_C3L.00011_CPT0001340003","Protein_Normal_C3L.00011_CPT0001350001","Protein_Tumor_C3L.00096_CPT0001180009","Protein_Normal_C3L.00096_CPT0001190001","Protein_Normal_C3L.01281_CPT0079510001","Protein_Tumor_C3L.01281_CPT0079480003","Protein_Normal_C3L.01287_CPT0079430001","Protein_Tumor_C3L.01287_CPT0079410003","Protein_Tumor_C3N.00149_CPT0084560003","Protein_Normal_C3N.00149_CPT0084590001","Protein_Tumor_C3N.00150_CPT0066480003","Protein_Normal_C3N.00150_CPT0066520001","Protein_Normal_C3N.00194_CPT0014130001","Protein_Tumor_C3N.00194_CPT0014160003","Protein_Normal_C3N.00390_CPT0017450001","Protein_Tumor_C3N.00390_CPT0017410003","Protein_Normal_C3N.00491_CPT0012640003","Protein_Tumor_C3N.00491_CPT0012670003","Protein_Normal_C3N.00577_CPT0069190001","Protein_Tumor_C3N.00577_CPT0069160003","Protein_Normal_C3N.01200_CPT0075170001","Protein_Tumor_C3N.01200_CPT0075130003","Protein_Normal_C3N.01220_CPT0076350001","Protein_Tumor_C3N.01220_CPT0076330003"
"ENSG00000006695",14.8765234657589,14.8769751557455,14.8919996977642,14.8864326585573,14.9022888499501,14.8406277571718,14.8367651190627,14.8610079361864,13.2359632831787,13.222816920892,14.9376344762336,14.8991598364346,14.8748119355292,14.9558453609317,14.8863863484095,14.9212860040467,14.8609603099397,14.8489382493469,14.8639746937531,14.894946330437,14.8771254627367,14.845548824907,14.8799180617612,14.9438710382393
"ENSG00000006712",21.45819,21.30592,21.35543,21.44639,21.48807,21.44403,21.38965,21.44624,21.3155,21.55447,21.43759,21.26811,21.42313,21.3198,21.40539,21.44891,21.51585,21.28158,21.53223,21.44371,21.53896,21.41449,21.30418,21.26954
"ENSG00000006740",18.3404804086112,18.3244833256126,18.1336024682282,18.3228265797828,18.4805026537136,17.9569453779757,18.2850715930634,18.0955429883263,18.571349495304,18.3312821182223,18.2474520158876,18.24138124936,18.2954639417357,18.0953268869359,18.4392071700196,18.0235121076447,18.5224883414264,17.936602729645,18.372660258287,17.9775180660005,18.2729665352405,18.2139614270614,18.3181403483784,17.5890890170832
"ENSG00000006747",23.79567,24.29826,23.9367,24.66198,25.20798,23.54303,24.59611,23.22195,24.62753,24.65342,24.28163,24.74864,24.61464,23.67537,24.81607,24.04248,25.18007,24.04348,25.40399,24.39069,24.57235,23.9469,24.35765,24.2177
"ENSG00000006756",21.0786470809818,21.1527980662124,20.727768493669,20.7963911501902,20.9787724093853,21.2975368631163,20.6857280137567,20.5403952901652,21.0073312901214,21.1692573711626,20.8979374038648,21.3181808680236,21.2966456983666,21.1039387282468,20.7006271796799,20.772480764143,20.9910526969367,20.7395988271674,21.0710230976351,20.8658003661472,20.6612921131218,20.8706236729301,20.5572389841341,20.7288106483308
"ENSG00000006757",20.1617,20.79997,20.24784,20.11009,20.68296,20.05273,20.68281,20.10311,20.52534,20.35049,20.06912,21.11336,20.70835,20.87072,20.50054,20.31319,21.06991,20.78927,20.81572,20.82457,20.42877,20.3282,20.69209,20.34756
"ENSG00000006831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000006837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000007001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000007038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000007047",16.6853227911817,16.6659967981796,16.6882229921867,16.6359669237494,16.6777771004545,16.7303959554066,16.6043189881454,16.6797381643952,16.7115716933732,16.6420951882139,16.7631185514048,16.6361615176024,16.6087611833813,16.770974964882,16.6198735256859,16.7123437048946,16.6434619286453,16.6798189675728,16.6128601073223,16.6921470990419,16.6322356275685,16.6850005554622,16.6577529658502,16.754657411902
"ENSG00000007062",20.32789,20.28479,21.4203,21.12593,20.49463,19.69808,20.51637,19.89278,20.60991,21.74779,20.50781,22.7827,20.21831,20.65417,20.53248,20.30946,21.64834,19.69632,22.16772,20.98788,21.36394,19.99799,20.25669,20.2247
"ENSG00000007129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000007171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000007202",20.2479144391001,20.5276384972792,20.133360095553,20.6571035866017,20.2166281435421,20.415933062146,20.3644816669893,20.2631067834243,20.2707695451012,20.3762210295123,20.1183676815597,20.4975147769427,20.433122709359,20.1255860355613,20.0376400426562,20.2338937369441,20.1238358162277,20.1713364471552,20.2767522949004,20.4259377287339,20.3231699354528,20.5301724215447,20.4808054433606,20.4818646949057
"ENSG00000007216",18.73333,21.32034,18.13992,21.13309,19.74862,17.69131,21.13263,18.78169,19.05272,18.9025,19.33572,20.55212,19.52871,18.7812,21.63573,18.51089,19.9724,18.29362,20.14108,19.60823,19.17459,18.04802,20.6025,19.48697
"ENSG00000007237",19.0593837507207,18.5373738947246,19.1103716316338,18.7070818264252,19.0134313290416,18.7874928785771,18.5884292713505,19.144520690574,19.2548264341748,19.1779120558468,19.5761095148197,18.7075816923104,18.7358273507521,19.243176547906,18.9009338110186,19.4248839227601,18.6092429459439,18.9864187377116,18.6979271996735,19.5757142291135,19.0962843445028,19.1673561624938,18.6206509820432,19.1042906360139
"ENSG00000007255",19.7643,20.0901,19.5946,19.9634,19.54657,19.4047,20.31643,19.44062,19.8505,19.88885,19.30193,20.42456,20.2927,19.73434,20.45477,19.50821,19.92682,19.52966,19.91838,19.3899,20.04072,19.25338,20.21978,19.41353
"ENSG00000007264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000007312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000007341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000007350",15.93801,15.68541,15.97532,15.79018,15.80756,15.82628,15.61083,15.88391,16.0975,15.86068,16.10686,15.79817,15.67122,16.13325,15.73372,15.99116,15.68368,15.90483,15.73466,16.04265,15.82614,15.93338,14.20857,15.98329
"ENSG00000007376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000007384",20.89944,21.21935,20.95282,21.22381,21.59949,20.7307,21.24302,20.93981,21.02836,21.23005,21.50099,21.31521,21.30088,21.05944,21.16836,20.9757,21.08878,21.19175,21.59578,20.89471,21.36941,20.95761,21.26718,21.03444
"ENSG00000007392",21.0964990063187,21.1499084337424,21.0397212573288,21.2613627123582,21.4878543237853,21.1551100014854,21.1821950002308,21.0602146312724,21.1806984357436,21.305218089698,20.9166063461744,21.2234208285415,21.2117725816727,21.2715236975702,21.1668634552269,21.099477038057,21.3123998015545,21.0667607960454,21.415949294025,21.2483003396641,21.5103049514333,21.167959673865,21.1425316668962,20.8150489504719
"ENSG00000007402",14.5539617117554,14.6381613955697,14.6089966562379,14.6658928552569,13.1017935891758,13.152355026268,14.6347319477176,14.5482863620015,14.620298629171,14.6803354135264,14.7032066724426,14.7286416004166,14.64809896326,14.6316529645852,14.6552786701707,14.692173237767,14.6613403154893,14.4769043972489,13.2153904763186,12.4142030506993,14.6528859751577,14.5351726022203,14.6261471628422,14.5904701322016
"ENSG00000007516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000007520",18.76149,18.52598,18.65902,18.3271,18.52317,18.6281,18.34702,18.68732,18.67116,18.68542,18.48675,18.56443,18.56804,18.44862,18.55518,18.9796,18.28928,18.76186,18.3623,18.64276,18.63184,18.63245,18.59855,18.54026
"ENSG00000007541",18.26069,18.17957,18.10571,18.3341,18.24182,18.14465,18.2372,18.17073,18.22611,18.4261,18.41272,18.35284,18.23927,18.5797,18.26071,18.29258,18.05219,18.49069,18.0444,18.55788,17.87737,18.12896,18.51217,18.35083
"ENSG00000007866",17.53337,17.42853,17.18417,17.78186,18.08215,17.23273,17.68252,17.43092,17.58785,17.61465,17.90338,17.79338,17.73925,17.58569,17.47408,17.57155,17.8778,17.59429,17.79935,17.8653,17.91157,17.52375,17.54714,17.30246
"ENSG00000007923",22.4189603766939,23.3756844359278,22.8368586676549,23.1118487685053,22.9880219955048,22.3955958165887,23.1533915023095,22.4467102964716,22.1855783967113,22.6340505370239,22.2381263722329,23.0091899994767,22.9448068215051,22.4264353392432,23.1091663994773,22.3454785424861,22.962074259864,22.9294257976242,23.2705392632938,22.4367426108539,22.5845064496135,22.4189400417257,23.1182687834936,22.3104680300943
"ENSG00000007968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000008018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000008130",19.45606,18.90134,19.56349,19.18212,19.14672,19.53725,18.89991,19.39038,19.52334,19.35802,19.83024,18.82645,18.65326,19.61073,19.16657,19.74789,18.98218,19.52354,19.04527,19.64504,19.39339,19.66507,19.05337,19.7628
"ENSG00000008196",14.19858,15.50024,13.96808,15.0494,15.50977,13.81231,15.63683,13.95297,14.05058,15.17175,14.74431,15.51966,15.15406,13.90483,15.07716,14.11075,15.50914,13.96285,15.84199,13.68571,15.05325,13.98991,15.20101,14.23687
"ENSG00000008226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000008277",18.3487766328553,18.1553826673546,18.3804311635873,17.9983133441391,18.4988976372803,18.4721503044259,18.169750094292,18.3102568870865,18.4441943864625,18.396512735044,18.1588922034308,18.0968289503471,18.1281668309752,18.2694501413618,18.0831690302986,18.3427832739015,18.2751667981971,18.4120238393513,18.4103010370582,17.9274315009143,18.3056645491508,18.4302606169467,18.3874642752342,18.421106146622
"ENSG00000008282",22.09614,22.14466,22.09709,22.4587,22.21333,22.30714,22.06202,22.27844,21.87303,22.14806,22.27384,22.50643,22.27801,22.02971,22.48735,22.26452,22.41968,22.04204,22.23045,22.09843,22.0614,22.21489,22.38769,22.1048
"ENSG00000008294",23.32888,23.19178,23.18011,22.90566,22.92339,23.51145,23.23012,23.25484,22.91315,22.86811,22.90863,22.88423,22.89882,23.06457,23.08033,23.04763,23.0941,23.04686,22.80449,23.31871,22.88987,22.93109,23.07788,22.8885
"ENSG00000008300",18.5868574993006,18.9786648059719,18.4315393577973,18.6660131205945,19.2001548777163,18.8040801260355,18.6027444092232,18.3009806413537,18.6960442974172,18.5528603485628,18.5930409645149,18.7970822255288,19.0607177414329,18.4091240806375,18.5656934050263,18.4395653669798,18.6441511627107,18.2611793471211,18.6752292683808,18.451843921321,18.5739490286759,18.3245180600847,19.3228939972592,17.8126259751575
"ENSG00000008311",22.5842530616438,24.1326936310502,22.3605969922945,23.2845381668027,23.1077145639814,22.1552412824143,24.1929067173453,22.3932129788871,22.6095819237558,22.9529574819803,22.9292670602331,23.427996844407,23.3844558139412,22.6195738724696,23.4957808744588,22.6315937317907,23.2483049160688,22.2928431680823,23.6799522622811,22.5732452773523,22.8307535567137,22.2410948322368,23.5631602576188,22.4780240394312
"ENSG00000008382",14.1895178860187,14.382904156767,15.7601346383077,15.7861601211934,15.8213309185265,15.7693444766192,15.6716393104314,15.7396024722317,15.7862553778005,15.8675000487625,15.9005233386877,15.8441805524957,15.7738191841199,15.9192292741556,15.7909340459071,15.8651702604825,15.763703446799,15.727165346292,15.7834033149311,15.7715212044657,14.6282601588812,14.2300097476494,14.1577240727695,14.2841465761753
"ENSG00000008441",20.66745,20.41623,20.6937,20.49189,20.76458,20.68059,20.56272,20.41509,20.82116,20.69393,20.58198,20.68995,20.71013,20.81238,20.36964,20.81032,20.73447,20.698,20.92434,20.67245,20.8874,20.9443,20.4413,20.73301
"ENSG00000008513",19.12029,19.4595,19.18612,19.24789,18.76785,19.01681,19.02258,19.12411,19.8856,18.96228,19.00805,19.17071,19.29991,18.59751,19.83948,18.95948,18.45618,18.90579,18.73678,19.07025,18.63241,19.2398,19.29698,19.66966
"ENSG00000008516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000008517",22.4057137612744,20.2177930376933,21.4205601069043,20.5883921018698,19.8461777261187,22.1766100217467,19.827866109852,21.0001939060591,21.3449775000761,20.4741724213232,20.87671993473,18.3772197023885,19.4879696419913,21.231787994996,20.2561898171635,21.8054736591257,19.9079120830311,20.6806386797268,19.4457420931723,21.2448314507123,21.2591867067102,20.8597214050595,19.9058608473463,21.7310915405411
"ENSG00000008869",21.7245621545809,22.1067612228069,22.0057782843588,21.9352177122265,21.7151156581544,21.9461761971203,22.1422886062071,21.9740624253423,21.7689900447115,21.7422781660468,21.6566333242103,21.9004254814656,21.9532619919437,21.7504766042676,22.0807996559674,21.7307351080972,21.8554183565318,21.8780406458425,21.8824860112787,21.6559423436942,21.7419423261688,21.7425917949703,22.0703270672727,21.7571430760399
"ENSG00000008988",24.06523,23.73136,24.07654,23.86243,23.86452,23.76427,23.89768,24.08503,24.06629,24.00707,23.95467,23.72448,23.87399,23.72686,23.92551,24.00603,23.77565,23.98276,23.70829,24.06461,23.95456,23.97247,23.85129,23.92482
"ENSG00000009307",23.5535158623148,23.5206913710668,23.5193072447996,23.4288831706907,23.4918883151907,23.2544642747219,23.5727880422668,23.5075777610882,23.4220305753462,23.3934910809452,23.3422452263417,23.3856244438323,23.5339297472174,23.2146781282719,23.6189909307205,23.5020941599305,23.4668524413011,23.1559738282563,23.4385896493108,23.530555932954,23.4524553809784,23.4055046774517,23.5994070623983,23.1643903791859
"ENSG00000009724",19.4136367283857,20.1168889988793,19.3679489341283,20.1275258702028,20.1621614557624,18.8631397791638,19.5930719687036,19.0927900535815,19.7923088539375,20.114830674501,20.2916451628102,20.0643647505822,19.7777782653756,19.7283821864678,19.8374347496402,19.8007644651301,19.4683308100992,19.3174279858403,20.748320214359,19.9397110713161,19.9964705012932,19.6059444346892,19.9163414760154,20.2958109102313
"ENSG00000009765",20.3964340058663,22.200926696102,20.3507843354729,21.1655752029345,20.8403552757139,19.8224052008222,22.1053092119486,20.0417213585334,20.3929623252907,20.9295522322434,20.5421944108301,22.4044602779804,21.9550367790686,20.7527597710703,21.8800043980986,20.7818318126507,20.8031509422157,19.809984148206,21.0194898385365,20.4323072649726,20.9577834673553,19.8080119469985,21.7122259100447,20.4294632123773
"ENSG00000009790",19.26437,19.46945,19.93949,19.08714,19.22736,19.72721,19.04388,19.94561,19.64868,19.74037,20.08527,19.81412,19.68076,19.40398,19.41636,20.07894,18.92613,20.02738,19.16155,19.69565,19.73045,19.52943,19.00352,19.95778
"ENSG00000009844",23.0839,23.03049,22.93132,22.94364,22.92463,23.14534,23.11961,22.93253,22.92682,22.75979,22.83609,22.90785,22.90858,22.86511,22.99659,22.9063,22.95549,22.97323,22.88192,23.0936,22.84252,22.98721,23.06835,23.11418
"ENSG00000009950",18.2580657664335,19.4496402286373,18.4397125139463,18.9093707033024,18.3560519885741,18.473532016133,19.0723580525205,18.347197116227,18.6652444246357,18.4034393463838,18.9205234441324,19.0137878694187,18.873592255412,18.7242376603488,19.2311088916226,18.2293263298416,18.7564871385743,17.8135011781401,18.6950231817542,18.4941189445601,18.6557112904014,17.7304068472479,19.2622892212855,18.43485242628
"ENSG00000009954",21.6773609101152,21.2908608877572,21.4865297581355,21.3971084965403,21.4177220436982,21.6429807788349,21.2999827067512,21.8622351961325,21.7092727697906,21.7019333200485,21.4329911729329,21.5798326559767,21.4028082875958,21.5640797898627,21.2978881024719,21.5536943704071,21.2782791262085,21.6693673101239,21.5607569606233,21.7807960586534,21.6825919931022,21.7406533036089,21.3320121769007,21.5560787612474
"ENSG00000010219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010244",22.92751,22.911,22.8906,22.76881,22.99649,22.85517,22.80941,22.84165,22.81844,22.95749,22.84648,22.93649,22.99154,23.01432,22.82301,22.96294,23.00965,22.71842,22.88737,22.89323,22.82048,22.86232,22.78977,22.8002
"ENSG00000010256",24.71551,25.96002,24.57261,25.62995,25.28081,24.51522,25.7981,24.59299,24.85446,25.07045,24.78618,25.44149,25.75604,24.76105,25.92257,25.05864,25.6945,24.89218,25.56848,24.97786,25.08916,24.64474,25.77516,24.92837
"ENSG00000010270",18.63575,18.57802,18.72612,18.47385,18.2529,18.57408,18.30997,19.01651,18.68288,18.45825,18.74746,17.92231,18.4871,19.30847,18.49091,18.59946,18.30572,18.95914,18.47736,18.73172,18.30096,18.62514,18.51564,18.57475
"ENSG00000010278",23.3154958620633,24.1259016887897,24.433248745774,23.5683932990946,24.4381870890693,23.3225726527637,24.303785478717,23.5793609610318,23.7045395186995,23.6004876354957,23.4417323094206,24.6007934532937,23.9258076568131,23.4674746035699,24.2685642783348,23.5590421446854,24.3891463871562,23.5153499417817,24.5283256329324,23.4922933045048,23.7859835342828,23.6685865678994,23.8534805264978,23.4976163099947
"ENSG00000010292",18.95288,18.2541,18.75126,18.37768,18.35769,18.53842,18.16107,19.15475,18.66218,18.28624,19.2506,18.88053,18.14808,18.82721,18.33047,18.68803,18.05491,18.85644,18.46045,18.74814,18.2943,19.07087,18.19247,18.76601
"ENSG00000010295",17.8109342596635,17.5390352199726,18.126223919769,17.6563915473598,17.5437679409954,17.6695099198047,17.6398424663082,17.7957898684753,17.8624207912596,17.5136690718555,17.8671700161705,18.0181749861948,17.4504263116203,17.7306117834671,17.6264567986716,17.9219433163518,17.5363366693042,17.9128070953232,17.6770023936812,17.9557263912021,17.3495954996057,17.7543403356691,17.6650229305247,17.9965502907279
"ENSG00000010319",17.21441,17.08757,17.81459,17.89319,17.15866,17.09833,17.41541,16.67972,17.3922,17.146,16.85236,17.18172,17.31402,16.90174,17.69387,17.68358,17.02851,17.05961,17.37537,17.07708,17.21632,17.1012,17.1074,17.14563
"ENSG00000010322",20.82793,21.14913,20.98212,21.31262,21.03554,21.13337,21.12882,20.80319,21.17021,20.94926,21.06096,21.15153,21.03545,21.12609,21.16526,20.89859,21.2485,20.69876,21.18635,20.84437,21.16599,20.81516,21.25038,20.88004
"ENSG00000010327",22.8706,22.23132,22.4203,22.45151,22.33658,23.01214,22.38264,22.9778,23.19335,22.92226,23.35212,22.8823,22.85883,22.45673,22.78885,23.07215,22.2405,22.62465,23.19095,22.74,23.14849,23.03936,22.70924,23.19339
"ENSG00000010361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010404",19.5158236763615,19.4929149979226,19.7042040834422,19.4186413037107,19.5868933413723,19.4492997179174,19.6033951170712,19.7377376683372,19.8370048660693,19.8157405372164,19.8694603927752,20.0265029922265,19.4654798621379,19.9335004427339,19.313524521224,19.9730811759458,19.3964590214723,19.6445688199058,19.6084794814207,19.7403062809792,20.0039633989271,19.5582588698548,19.3503451880239,20.1095154252019
"ENSG00000010438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010610",18.9617209806021,18.29293086041,19.1607373665548,18.335341703061,17.7342552681155,19.0997932042517,17.9841464300521,19.3641810330503,19.2196244186148,18.7823109276171,19.4674669632679,18.8360121826713,18.3235257586039,19.4402887712969,18.3096359789872,18.9553905551966,18.1245629765092,19.3853270516042,18.1378609240409,18.9266490402025,18.9631602276219,19.2585811013832,18.2132743892664,19.3396551978693
"ENSG00000010626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010671",20.7206786967665,19.7326059865791,20.9111274158626,20.0543298450507,20.0638133557328,20.6175203842257,19.8007198470244,21.1639334425434,21.0550135557722,20.6477856050163,21.0192741214623,20.2387763607583,19.9092982837157,21.120591120364,20.2522627200935,21.1854779128977,19.8293699297753,20.9538385778527,20.4440956731333,20.8674529310498,20.6766386672714,20.9619595325209,20.0079908714346,20.9149991536292
"ENSG00000010704",18.6922983264595,18.2002100561979,18.2582047949001,17.9102469121456,18.4650682252214,18.8574551166238,18.2477339682067,18.3889412110015,18.6551109993961,18.4207424150147,18.7069168349357,18.0356298734554,18.1091512846678,18.7650613201568,18.0431095965838,18.1991548211812,17.9276784511529,18.7431417680554,18.2376399546749,18.7544153008404,18.2205515612872,18.6599037889265,18.1951569761549,18.8418617653818
"ENSG00000010803",17.27719,17.12324,18.04699,17.95819,17.26707,17.28374,17.00678,17.24344,17.33675,17.35168,16.99432,17.20176,17.13726,17.34163,17.18489,17.30537,17.15877,17.19681,17.04842,17.22263,17.24634,17.26803,17.10904,17.27208
"ENSG00000010810",18.8248993697623,18.4571036904581,18.6266475879334,18.5884565435202,18.8366381055609,19.2254439861587,18.3166239530897,18.8876691094517,18.8419064459355,18.7493261326916,19.088597400412,18.9749525116567,18.8467172892882,18.8334966571856,18.4331125960794,18.773938304977,18.5267922947047,18.8716367826497,18.4764901278309,18.7963261891263,19.0271760723,19.0261286142966,18.7187037339746,18.648969715868
"ENSG00000010932",23.4269464983777,24.8424373812197,23.2638491510412,24.3708285382967,23.4756814575863,23.7585526076543,24.4145575292651,23.1622983288828,23.2714843518106,23.9216982725961,23.4146574811658,24.7952897461502,24.7901696924112,23.7289184927091,24.6652743940467,23.2968017221858,23.6176633859091,23.1146959716239,23.7710829469857,23.5742661822771,23.7073323253543,23.1685907617203,24.1546100031411,23.4842876455787
